title,model_details,year,agency,price,monthly_payment,link,image_path
סובארו XV,2.0I אוט׳ 2.0 (150 כ״ס) [2012-2016],2014 • יד 2,,"2,000 ₪",,https://www.yad2.co.il://item/h6y7ol8k,https://img.yad2.co.il/Pic/202503/21/1_1/o/y2_1pa_010200_20250321182457.jpeg?w=3840&h=3840&c=9
סובארו XV,1.6 Tokyo אוט׳ 1.6 (114 כ״ס),2015 • יד 3,,"44,000 ₪",,https://www.yad2.co.il://item/ln1rou4c,https://img.yad2.co.il/Pic/202504/18/1_1/o/y2_1pa_010216_20250418095546.jpeg?w=3840&h=3840&c=9
סובארו XV,Limited אוט׳ 2.0 (152 כ״ס),2022 • יד 1,,"130,000 ₪",,https://www.yad2.co.il://item/6zbvm7qr,https://img.yad2.co.il/Pic/202504/14/1_1/o/y2_1pa_010392_20250414211303.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,X אוט׳ 2.5 (182 כ״ס),2022 • יד 2,,"147,000 ₪",,https://www.yad2.co.il://item/c1017flm,https://img.yad2.co.il/Pic/202502/21/1_3/o/y2_1pa_010196_20250221094459.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,B אוט׳ 2.0 (150 כ״ס),2008 • יד 2,,"1,899 ₪",,https://www.yad2.co.il://item/ayz0iyaq,https://img.yad2.co.il/Pic/202411/13/1_3/o/y2_1pa_010017_20241113100401.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,B אוט׳ 2.0 (150 כ״ס),2011 • יד 2,,"30,000 ₪",,https://www.yad2.co.il://item/fhfnj1d8,https://img.yad2.co.il/Pic/202503/22/1_3/o/y2_1pa_010418_20250322205358.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,B אוט׳ 2.0 (150 כ״ס),2008 • יד 4,,"26,000 ₪",,https://www.yad2.co.il://item/p703ta4m,https://img.yad2.co.il/Pic/202504/24/1_3/o/y2_1pa_010255_20250424230615.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,B אוט׳ 2.0 (150 כ״ס),2008 • יד 2,,"14,800 ₪",,https://www.yad2.co.il://item/o491bio5,https://img.yad2.co.il/Pic/202504/17/1_3/o/y2_1pa_010392_20250417211528.jpeg?w=3840&h=3840&c=9
סובארו WRX,STI ידני 2.5 (300 כ״ס),2016 • יד 4,,"172,000 ₪",,https://www.yad2.co.il://item/htmgzoh3,https://img.yad2.co.il/Pic/202503/05/1_1/o/y2_1pa_010849_20250305201626.jpeg?w=3840&h=3840&c=9
סובארו אימפרזה,I אוט׳ 1.6 (95 כ״ס),2006 • יד 2,,"8,000 ₪",,https://www.yad2.co.il://item/7v676mjx,https://img.yad2.co.il/Pic/202504/24/1_1/o/y2_1pa_010252_20250424203349.jpeg?w=3840&h=3840&c=9
סובארו טריבקה,Premium אוט׳ 3.6 (258 כ״ס),2010 • יד 2,,"2,500 ₪",,https://www.yad2.co.il://item/81snjrge,https://img.yad2.co.il/Pic/202409/17/1_3/o/y2_1pa_010830_20240917223447.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,X אוט׳ 2.0 (125 כ״ס),2005 • יד 4,,"12,000 ₪",,https://www.yad2.co.il://item/ztrk0jtn,https://img.yad2.co.il/Pic/202503/30/1_3/o/y2_1_05752_20250330122852.jpeg?w=3840&h=3840&c=9
סובארו אאוטבק,X אוט׳ בנזין 2.5 (167 כ״ס),2011 • יד 4,,"20,000 ₪",,https://www.yad2.co.il://item/hrzypi8x,https://img.yad2.co.il/Pic/202504/17/1_1/o/y2_1pa_010085_20250417174122.jpeg?w=3840&h=3840&c=9
סובארו XV,Crosstrek PL אוט׳ 2.0 (152 כ״ס),2021 • יד 1,,"115,000 ₪",,https://www.yad2.co.il://item/r7sm4m6a,https://img.yad2.co.il/Pic/202504/24/1_1/o/y2_1pa_010837_20250424170626.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,XS+ אוט׳ 2.0 (150 כ״ס),2010 • יד 4,,"24,000 ₪",,https://www.yad2.co.il://item/wxntch4u,https://img.yad2.co.il/Pic/202504/06/1_3/o/y2_1pa_010820_20250406162112.jpeg?w=3840&h=3840&c=9
סובארו XV,2.0I אוט׳ 2.0 (150 כ״ס) [2016-2018],2017 • יד 1,,"69,000 ₪",,https://www.yad2.co.il://item/rmdwmltc,
סובארו אימפרזה,1.6I אוט׳ 1.6 (114 כ״ס),2014 • יד 3,,"15,000 ₪",,https://www.yad2.co.il://item/1aef8ust,https://img.yad2.co.il/Pic/202504/20/1_1/o/y2_1pa_010133_20250420194257.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,2.0Z אוט׳ 2.0 (150 כ״ס),2016 • יד 2,,"65,000 ₪",,https://www.yad2.co.il://item/k6970mad,https://img.yad2.co.il/Pic/202504/24/1_3/o/y2_1pa_010310_20250424141623.jpeg?w=3840&h=3840&c=9
סובארו XV,1.6I אוט׳ 1.6 (114 כ״ס) [2014-2016],2016 • יד 5,,"55,000 ₪",,https://www.yad2.co.il://item/9s6wfco0,https://img.yad2.co.il/Pic/202504/18/1_1/o/y2_1pa_010863_20250418172226.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,X אוט׳ 2.0 (150 כ״ס) [2011-2016],2015 • יד 2,,"1,750 ₪",,https://www.yad2.co.il://item/qy7uychn,https://img.yad2.co.il/Pic/202502/06/1_3/o/y2_1pa_010682_20250206151839.jpeg?w=3840&h=3840&c=9
סובארו B4/לגאסי,Top אוט׳ 2.0 (150 כ״ס) [2009-2012],2011 • יד 3,,"2,000 ₪",,https://www.yad2.co.il://item/pn0i91t1,https://img.yad2.co.il/Pic/202501/02/1_1/o/y2_1pa_010998_20250102085636.jpeg?w=3840&h=3840&c=9
סובארו אימפרזה,4X2 RX אוט׳ סדאן 4 דל 1.5 (107 כ״ס),2009 • יד 2,,"7,575 ₪",,https://www.yad2.co.il://item/s7eyehig,https://img.yad2.co.il/Pic/202504/24/1_1/o/y2_1pa_010378_20250424074332.jpeg?w=3840&h=3840&c=9
סובארו אאוטבק,"2,5 I אוט׳ 2.5 (173 כ״ס)",2007 • יד 2,,"1,500 ₪",,https://www.yad2.co.il://item/82k3n29a,https://img.yad2.co.il/Pic/202501/01/1_1/o/y2_1pa_010353_20250101115348.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,2.0Z אוט׳ 2.0 (150 כ״ס),2018 • יד 2,,"59,000 ₪",,https://www.yad2.co.il://item/w47uebdi,https://img.yad2.co.il/Pic/202504/24/1_3/o/y2_1_01560_20250424104536.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,X אוט׳ 2.0 (150 כ״ס) [2011-2016],2013 • יד 3,,"58,700 ₪",,https://www.yad2.co.il://item/lmo5yyh1,
סובארו פורסטר,Z אוט׳ 2.5 (182 כ״ס),2021 • יד 1,,"140,500 ₪",,https://www.yad2.co.il://item/mqq6btpx,
סובארו אימפרזה,LX אוט׳ סדאן 4 דל 1.6 (95 כ״ס) [2004-2006],2006 • יד 3,,"5,000 ₪",,https://www.yad2.co.il://item/oabzlnm6,
סובארו אימפרזה,4X2 R אוט׳ האצ'בק 5 דל 1.5 (107 כ״ס),2009 • יד 3,,"12,000 ₪",,https://www.yad2.co.il://item/pymiibob,https://img.yad2.co.il/Pic/202504/19/1_1/o/y2_1pa_010948_20250419173426.jpeg?w=3840&h=3840&c=9
סובארו B4/לגאסי,R אוט׳ סדאן 4 דל 2.0 (165 כ״ס),2007 • יד 1,,"7,500 ₪",,https://www.yad2.co.il://item/oc5vmuik,https://img.yad2.co.il/Pic/202504/23/1_1/o/y2_1pa_010988_20250423153834.jpeg?w=3840&h=3840&c=9
סובארו אימפרזה,4X2 RX אוט׳ סדאן 4 דל 1.5 (107 כ״ס),2010 • יד 4,,"12,300 ₪",,https://www.yad2.co.il://item/srjtrqoj,https://img.yad2.co.il/Pic/202504/07/1_1/o/y2_1pa_010109_20250407080849.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,B אוט׳ 2.0 (150 כ״ס),2010 • יד 3,,"30,000 ₪",,https://www.yad2.co.il://item/jhewijir,https://img.yad2.co.il/Pic/202504/20/1_3/o/y2_1pa_010332_20250420155043.jpeg?w=3840&h=3840&c=9
סובארו XV,1.6 Kyoto אוט׳ 1.6 (114 כ״ס),2018 • יד 4,,"59,000 ₪",,https://www.yad2.co.il://item/jtgx41db,https://img.yad2.co.il/Pic/202504/23/1_1/o/y2_1pa_010678_20250423130936.jpeg?w=3840&h=3840&c=9
סובארו B4/לגאסי,20I אוט׳ סדאן 4 דל 2.0 (137 כ״ס),2004 • יד 1,,"5,000 ₪",,https://www.yad2.co.il://item/bfo3393k,https://img.yad2.co.il/Pic/202504/15/1_1/o/y2_1_09603_20250415152203.jpeg?w=3840&h=3840&c=9
סובארו אאוטבק,X אוט׳ בנזין 2.5 (167 כ״ס),2012 • יד 1,,"25,975 ₪",,https://www.yad2.co.il://item/ag1ywiiy,https://img.yad2.co.il/Pic/202504/07/1_1/o/y2_1_04740_20250407172556.jpeg?w=3840&h=3840&c=9
סובארו B4/לגאסי,Top אוט׳ 2.0 (150 כ״ס) [2009-2012],2011 • יד 3,,"20,000 ₪",,https://www.yad2.co.il://item/2uxi09mu,https://img.yad2.co.il/Pic/202504/17/1_1/o/y2_1pa_010464_20250417100418.jpeg?w=3840&h=3840&c=9
סובארו אאוטבק,Limited אוט׳ 2.5 (170 כ״ס),2022 • יד 2,,"173,000 ₪",,https://www.yad2.co.il://item/9gm8a1ke,https://img.yad2.co.il/Pic/202504/06/1_1/o/y2_1pa_010699_20250406204344.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,XS אוט׳ 2.0 (150 כ״ס) [2011-2016],2013 • יד 4,,"55,000 ₪",,https://www.yad2.co.il://item/8es6sahu,https://img.yad2.co.il/Pic/202504/22/1_3/o/y2_1pa_010376_20250422202929.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,X אוט׳ 2.0 (150 כ״ס) [2011-2016],2015 • יד 4,,"5,000 ₪",,https://www.yad2.co.il://item/z3wrkxpa,https://img.yad2.co.il/Pic/202409/27/1_3/o/y2_1pa_010034_20240927131547.jpeg?w=3840&h=3840&c=9
סובארו B4/לגאסי,R אוט׳ סדאן 4 דל 2.0 (150 כ״ס) [2007-2009],2008 • יד 3,,"19,000 ₪",,https://www.yad2.co.il://item/vmkhelw3,https://img.yad2.co.il/Pic/202504/22/1_1/o/y2_1pa_010394_20250422194913.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,2.0I אוט׳ 2.0 (158 כ״ס),2006 • יד 4,,"7,000 ₪",,https://www.yad2.co.il://item/7z40njmg,https://img.yad2.co.il/Pic/202503/24/1_3/o/y2_1pa_010132_20250324194959.jpeg?w=3840&h=3840&c=9
סובארו B4/לגאסי,Top אוט׳ 2.0 (150 כ״ס) [2009-2012],2010 • יד 3,,"16,000 ₪",,https://www.yad2.co.il://item/y59vngh2,https://img.yad2.co.il/Pic/202503/08/1_1/o/y2_1pa_010051_20250308210740.jpeg?w=3840&h=3840&c=9
סובארו אימפרזה,Style Plus אוט׳ 1.6 (114 כ״ס),2015 • יד 3,,"17,000 ₪",,https://www.yad2.co.il://item/iyaccvn2,https://img.yad2.co.il/Pic/202504/22/1_1/o/y2_1pa_010802_20250422180445.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,XS אוט׳ 2.0 (150 כ״ס) [2011-2016],2013 • יד 3,,"60,000 ₪",,https://www.yad2.co.il://item/c9tgzwca,https://img.yad2.co.il/Pic/202504/14/1_3/o/y2_1pa_010650_20250414084858.jpeg?w=3840&h=3840&c=9
סובארו XV,1.6I אוט׳ 1.6 (114 כ״ס) [2014-2016],2016 • יד 1,,"51,000 ₪",,https://www.yad2.co.il://item/slegiafj,https://img.yad2.co.il/Pic/202504/22/1_1/o/y2_1pa_010980_20250422160328.jpeg?w=3840&h=3840&c=9
סובארו אימפרזה,4X4 RXI אוט׳ האצ'בק 5 דל 2.0 (150 כ״ס),2009 • יד 5,,"10,000 ₪",,https://www.yad2.co.il://item/26t8f8hk,https://img.yad2.co.il/Pic/202504/22/1_1/o/y2_1pa_010769_20250422152121.jpeg?w=3840&h=3840&c=9
סובארו אימפרזה,4X2 RX אוט׳ סדאן 4 דל 1.5 (107 כ״ס),2009 • יד 4,,"13,000 ₪",,https://www.yad2.co.il://item/8m83lx95,https://img.yad2.co.il/Pic/202504/22/1_1/o/y2_1pa_010911_20250422131509.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,B אוט׳ 2.0 (150 כ״ס),2011 • יד 5,,"33,000 ₪",,https://www.yad2.co.il://item/qgx7hrcp,https://img.yad2.co.il/Pic/202502/16/1_3/o/y2_1pa_010839_20250216192647.jpeg?w=3840&h=3840&c=9
סובארו XV,1.6I ידני 1.6 (114 כ״ס) [2014-2016],2015 • יד 3,,"34,000 ₪",,https://www.yad2.co.il://item/rnuh3pl9,https://img.yad2.co.il/Pic/202504/20/1_1/o/y2_1pa_010904_20250420221020.jpeg?w=3840&h=3840&c=9
סובארו XV,1.6I אוט׳ 1.6 (114 כ״ס) [2016-2018],2017 • יד 2,,"50,000 ₪",,https://www.yad2.co.il://item/vkigozyl,https://img.yad2.co.il/Pic/202503/19/1_1/o/y2_1pa_010223_20250319092139.jpeg?w=3840&h=3840&c=9
סובארו B4/לגאסי,Classic אוט׳ 2.5 (175 כ״ס) [2014-2017],2015 • יד 2,,"5,000 ₪",,https://www.yad2.co.il://item/a3b6cohl,https://img.yad2.co.il/Pic/202304/30/1_1/o/y2_1_04089_20230430084756.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,2.0I אוט׳ 2.0 (158 כ״ס),2007 • יד 4,,"28,000 ₪",,https://www.yad2.co.il://item/clot19vc,https://img.yad2.co.il/Pic/202504/21/1_3/o/y2_1pa_010833_20250421233732.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,X+ אוט׳ 2.0 (150 כ״ס) [2009-2011],2010 • יד 6,,"25,000 ₪",,https://www.yad2.co.il://item/05653xor,https://img.yad2.co.il/Pic/202504/21/1_3/o/y2_1pa_010210_20250421222911.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,Sport אוט׳ 2.5 (182 כ״ס) [2018-2022],2020 • יד 1,,"114,000 ₪",,https://www.yad2.co.il://item/wcy4nzf8,https://img.yad2.co.il/Pic/202504/21/1_3/o/y2_1pa_010373_20250421221822.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,2.5 Xt אוט׳ 2.5 (230 כ״ס),2007 • יד 7,,"25,000 ₪",,https://www.yad2.co.il://item/a0wvr6m5,https://img.yad2.co.il/Pic/202504/21/1_3/o/y2_1pa_010050_20250421215348.jpeg?w=3840&h=3840&c=9
סובארו XV,2.0I אוט׳ 2.0 (150 כ״ס) [2016-2018],2017 • יד 3,,"65,000 ₪",,https://www.yad2.co.il://item/ic6s9g5w,
סובארו XV,1.6I אוט׳ 1.6 (114 כ״ס) [2014-2016],2015 • יד 3,,"41,000 ₪",,https://www.yad2.co.il://item/4v99sb43,https://img.yad2.co.il/Pic/202501/10/1_1/o/y2_1pa_010987_20250110021128.jpeg?w=3840&h=3840&c=9
סובארו XV,2.0I אוט׳ 2.0 (150 כ״ס) [2016-2018],2017 • יד 3,,"65,000 ₪",,https://www.yad2.co.il://item/zu8kqrhg,
סובארו אימפרזה,4X2 RX אוט׳ 1.5 (105 כ״ס),2007 • יד 4,,"7,000 ₪",,https://www.yad2.co.il://item/tlvuy52j,https://img.yad2.co.il/Pic/202504/21/1_1/o/y2_1pa_010976_20250421195531.jpeg?w=3840&h=3840&c=9
סובארו XV,1.6I אוט׳ 1.6 (114 כ״ס) [2014-2016],2014 • יד 4,,"34,000 ₪",,https://www.yad2.co.il://item/k9bz7zzy,https://img.yad2.co.il/Pic/202504/21/1_1/o/y2_1_04672_20250421191715.jpeg?w=3840&h=3840&c=9
סובארו אימפרזה,I אוט׳ 1.6 (95 כ״ס),2006 • יד 5,,"6,750 ₪",,https://www.yad2.co.il://item/3ti0waep,https://img.yad2.co.il/Pic/202504/21/1_1/o/y2_1pa_010121_20250421143443.jpeg?w=3840&h=3840&c=9
סובארו XV,Limited אוט׳ 2.0 (152 כ״ס),2022 • יד 1,,"115,000 ₪",,https://www.yad2.co.il://item/qqcr700d,https://img.yad2.co.il/Pic/202504/16/1_1/o/y2_1pa_010351_20250416223200.jpeg?w=3840&h=3840&c=9
סובארו XV,2.0I אוט׳ 2.0 (150 כ״ס) [2012-2016],2012 • יד 5,,"33,231 ₪",,https://www.yad2.co.il://item/ftmh6d0d,https://img.yad2.co.il/Pic/202504/21/1_1/o/y2_1pa_010631_20250421140643.jpeg?w=3840&h=3840&c=9
סובארו אימפרזה,4X2 RX אוט׳ 1.5 (105 כ״ס),2007 • יד 3,,"6,950 ₪",,https://www.yad2.co.il://item/fpibn0ny,https://img.yad2.co.il/Pic/202504/21/1_1/o/y2_1pa_010044_20250421123300.jpeg?w=3840&h=3840&c=9
סובארו XV,Crosstyle אוט׳ 2.0 (152 כ״ס),2021 • יד 1,,"4,500 ₪",,https://www.yad2.co.il://item/33iyh9nb,https://img.yad2.co.il/Pic/202502/16/1_1/o/y2_2_05964_20250216193147.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,X אוט׳ 2.0 (150 כ״ס) [2011-2016],2013 • יד 2,,"47,000 ₪",,https://www.yad2.co.il://item/geiisnfz,https://img.yad2.co.il/Pic/202504/04/1_3/o/y2_1pa_010067_20250404173653.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,אוט׳ 2.0 (170 כ״ס),1999 • יד 4,,"12,000 ₪",,https://www.yad2.co.il://item/94lfr7e3,https://img.yad2.co.il/Pic/202503/12/1_3/o/y2_1pa_010042_20250312092603.jpeg?w=3840&h=3840&c=9
סובארו אימפרזה,LX אוט׳ סדאן 4 דל 1.6 (95 כ״ס) [2004-2006],2005 • יד 3,,"9,750 ₪",,https://www.yad2.co.il://item/esgyhetb,https://img.yad2.co.il/Pic/202504/21/1_1/o/y2_1pa_010492_20250421115650.jpeg?w=3840&h=3840&c=9
סובארו אימפרזה,4X2 RX אוט׳ 1.5 (105 כ״ס),2007 • יד 3,,"1,800 ₪",,https://www.yad2.co.il://item/x7c9kr9p,https://img.yad2.co.il/Pic/202504/21/1_1/o/y2_1pa_010065_20250421110511.jpeg?w=3840&h=3840&c=9
סובארו B4/לגאסי,Top אוט׳ 2.0 (150 כ״ס) [2009-2012],2010 • יד 4,,"12,500 ₪",,https://www.yad2.co.il://item/dqiiachn,https://img.yad2.co.il/Pic/202504/14/1_1/o/y2_1pa_010780_20250414024929.jpeg?w=3840&h=3840&c=9
סובארו אימפרזה,1.6I אוט׳ 1.6 (114 כ״ס),2014 • יד 3,,"25,000 ₪",,https://www.yad2.co.il://item/a6aqinbq,
סובארו XV,1.6I אוט׳ 1.6 (114 כ״ס) [2016-2018],2017 • יד 2,,"55,000 ₪",,https://www.yad2.co.il://item/td6yizlf,
סובארו אבולטיס/אסנט,Luxury אוט׳ 2.4 (260 כ״ס),2023 • יד 1,,"233,000 ₪",,https://www.yad2.co.il://item/j9bz6p7l,
סובארו אימפרזה,1.6I אוט׳ 1.6 (114 כ״ס),2014 • יד 4,,"15,000 ₪",,https://www.yad2.co.il://item/0r91xgsy,https://img.yad2.co.il/Pic/202502/16/1_1/o/y2_1pa_010814_20250216181607.jpeg?w=3840&h=3840&c=9
סובארו B4/לגאסי,20I אוט׳ סטיישן / טורר 5 דל 2.0 (137 כ״ס),2005 • יד 3,,"7,500 ₪",,https://www.yad2.co.il://item/0zsvko6i,https://img.yad2.co.il/Pic/202504/02/1_1/o/y2_1pa_010703_20250402213451.jpeg?w=3840&h=3840&c=9
סובארו B4/לגאסי,R אוט׳ סדאן 4 דל 2.0 (150 כ״ס) [2007-2009],2009 • יד 4,,"2,000 ₪",,https://www.yad2.co.il://item/njiq8lg5,https://img.yad2.co.il/Pic/202504/20/1_1/o/y2_1pa_010536_20250420145221.jpeg?w=3840&h=3840&c=9
סובארו XV,1.6 Classic אוט׳ 1.6 (114 כ״ס) [2018-2021],2019 • יד 3,,"3,000 ₪",,https://www.yad2.co.il://item/vmj0ezby,https://img.yad2.co.il/Pic/202503/10/1_1/o/y2_1pa_010043_20250310075930.jpeg?w=3840&h=3840&c=9
סובארו אימפרזה,1.6I אוט׳ 1.6 (114 כ״ס),2013 • יד 3,,"15,000 ₪",,https://www.yad2.co.il://item/4q51r2uc,https://img.yad2.co.il/Pic/202504/21/1_1/o/y2_1_03049_20250421104104.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,XS אוט׳ 2.0 (150 כ״ס) [2011-2016],2011 • יד 3,,"36,000 ₪",,https://www.yad2.co.il://item/beffmsze,https://img.yad2.co.il/Pic/202503/25/1_3/o/y2_1pa_010705_20250325185141.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,Sport אוט׳ 2.5 (182 כ״ס) [2018-2022],2020 • יד 2,,"95,000 ₪",,https://www.yad2.co.il://item/72i151ss,https://img.yad2.co.il/Pic/202504/20/1_3/o/y2_1pa_010571_20250420092843.jpeg?w=3840&h=3840&c=9
סובארו אימפרזה,4X2 RX אוט׳ האצ'בק 5 דל 1.5 (107 כ״ס),2008 • יד 3,,"8,000 ₪",,https://www.yad2.co.il://item/5gx5oztq,https://img.yad2.co.il/Pic/202504/11/1_1/o/y2_1pa_010329_20250411152700.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,B אוט׳ 2.0 (150 כ״ס),2009 • יד 2,,"16,000 ₪",,https://www.yad2.co.il://item/hi7q9ajh,https://img.yad2.co.il/Pic/202504/20/1_3/o/y2_1pa_010275_20250420002521.jpeg?w=3840&h=3840&c=9
סובארו אימפרזה,1.6I אוט׳ 1.6 (114 כ״ס),2014 • יד 3,,"20,900 ₪",,https://www.yad2.co.il://item/32jqh6n0,https://img.yad2.co.il/Pic/202504/19/1_1/o/y2_1_07427_20250419230312.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,X ידני 2.0 (125 כ״ס),2003 • יד 2,,"1,000 ₪",,https://www.yad2.co.il://item/bj7yzrmi,https://img.yad2.co.il/Pic/202503/10/1_3/o/y2_1pa_010994_20250310172535.jpeg?w=3840&h=3840&c=9
סובארו XV,Premium אוט׳ 1.6 (114 כ״ס) [2016-2019],2016 • יד 1,,"51,000 ₪",,https://www.yad2.co.il://item/goimwk91,https://img.yad2.co.il/Pic/202504/19/1_1/o/y2_1pa_010704_20250419203610.jpeg?w=3840&h=3840&c=9
סובארו XV,Premium אוט׳ 1.6 (114 כ״ס) [2016-2019],2016 • יד 2,,"50,000 ₪",,https://www.yad2.co.il://item/3hf5w6wx,https://img.yad2.co.il/Pic/202504/19/1_1/o/y2_1pa_010143_20250419114039.jpeg?w=3840&h=3840&c=9
סובארו אימפרזה,4X4 R אוט׳ סדאן 4 דל 2.0 (160 כ״ס),2007 • יד 3,,"14,000 ₪",,https://www.yad2.co.il://item/9ii578l9,https://img.yad2.co.il/Pic/202504/19/1_1/o/y2_1pa_010833_20250419113252.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,2.0I אוט׳ 2.0 (158 כ״ס),2008 • יד 4,,"3,500 ₪",,https://www.yad2.co.il://item/f13ibo6x,https://img.yad2.co.il/Pic/202501/14/1_3/o/y2_1pa_010868_20250114123106.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,XT אוט׳ 2.0 (240 כ״ס) [2016-2018],2016 • יד 1,,"58,000 ₪",,https://www.yad2.co.il://item/i1zx4n96,https://img.yad2.co.il/Pic/202504/18/1_3/o/y2_1pa_010470_20250418215532.jpeg?w=3840&h=3840&c=9
סובארו XV,1.6I אוט׳ 1.6 (114 כ״ס) [2014-2016],2015 • יד 3,,"43,000 ₪",,https://www.yad2.co.il://item/yqtyuete,
סובארו פורסטר,2.0X אוט׳ 2.0 (150 כ״ס),2017 • יד 3,,"65,500 ₪",,https://www.yad2.co.il://item/vnp13qnl,https://img.yad2.co.il/Pic/202504/18/1_3/o/y2_1pa_010902_20250418191949.jpeg?w=3840&h=3840&c=9
סובארו אימפרזה,4X2 RX אוט׳ סדאן 4 דל 1.5 (107 כ״ס),2011 • יד 2,,500 ₪,,https://www.yad2.co.il://item/zxmkb22n,https://img.yad2.co.il/Pic/202504/18/1_1/o/y2_1pa_010561_20250418174617.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,X אוט׳ 2.0 (150 כ״ס),2008 • יד 3,,"26,000 ₪",,https://www.yad2.co.il://item/fqdh41x7,
סובארו XV,1.6I אוט׳ 1.6 (114 כ״ס) [2014-2016],2016 • יד 4,,"3,500 ₪",,https://www.yad2.co.il://item/9ccdf9qk,https://img.yad2.co.il/Pic/202504/11/1_1/o/y2_1pa_010662_20250411183658.jpeg?w=3840&h=3840&c=9
סובארו B4/לגאסי,Classic אוט׳ 2.5 (175 כ״ס) [2014-2017],2016 • יד 2,,"30,000 ₪",,https://www.yad2.co.il://item/com2oikw,https://img.yad2.co.il/Pic/202504/18/1_1/o/y2_1pa_010622_20250418165542.jpeg?w=3840&h=3840&c=9
סובארו XV,Premium אוט׳ 2.0 (150 כ״ס) [2012-2016],2013 • יד 2,,"35,000 ₪",,https://www.yad2.co.il://item/15zyajmb,https://img.yad2.co.il/Pic/202504/18/1_1/o/y2_1pa_010869_20250418134157.jpeg?w=3840&h=3840&c=9
סובארו XV,1.6I אוט׳ 1.6 (114 כ״ס) [2014-2016],2014 • יד 3,,"50,000 ₪",,https://www.yad2.co.il://item/crxh4pir,https://img.yad2.co.il/Pic/202504/18/1_1/o/y2_1pa_010116_20250418100748.jpeg?w=3840&h=3840&c=9
סובארו XV,1.6 Kyoto אוט׳ 1.6 (114 כ״ס),2017 • יד 2,,"51,900 ₪",,https://www.yad2.co.il://item/k000xrlw,https://img.yad2.co.il/Pic/202504/17/1_1/o/y2_1pa_010786_20250417231336.jpeg?w=3840&h=3840&c=9
סובארו אימפרזה,4X2 RX אוט׳ סדאן 4 דל 1.5 (107 כ״ס),2009 • יד 5,,"10,000 ₪",,https://www.yad2.co.il://item/1os5ofpq,https://img.yad2.co.il/Pic/202503/17/1_1/o/y2_1pa_010419_20250317145406.jpeg?w=3840&h=3840&c=9
סובארו B4/לגאסי,Classic אוט׳ 2.5 (175 כ״ס) [2014-2017],2017 • יד 2,,"37,000 ₪",,https://www.yad2.co.il://item/5spv3ftw,https://img.yad2.co.il/Pic/202504/17/1_1/o/y2_1pa_010792_20250417160056.jpeg?w=3840&h=3840&c=9
סובארו אימפרזה,4X4 R אוט׳ סדאן 4 דל 2.0 (160 כ״ס),2007 • יד 2,,"15,000 ₪",,https://www.yad2.co.il://item/89l7hv7p,https://img.yad2.co.il/Pic/202504/17/1_1/o/y2_1_04855_20250417164724.jpeg?w=3840&h=3840&c=9
סובארו XV,1.6I אוט׳ 1.6 (114 כ״ס) [2014-2016],2015 • יד 2,,"42,000 ₪",,https://www.yad2.co.il://item/vvqxp12n,https://img.yad2.co.il/Pic/202504/17/1_1/o/y2_1pa_010069_20250417111549.jpeg?w=3840&h=3840&c=9
סובארו פורסטר,X אוט׳ 2.0 (150 כ״ס) [2011-2016],2013 • יד 3,,"44,000 ₪",,https://www.yad2.co.il://item/bk54pr3y,https://img.yad2.co.il/Pic/202501/03/1_3/o/y2_1pa_010452_20250103202540.jpeg?w=3840&h=3840&c=9
סובארו B4/לגאסי,Classic אוט׳ 2.5 (175 כ״ס) [2014-2017],2015 • יד 3,,"25,000 ₪",,https://www.yad2.co.il://item/hx97diun,https://img.yad2.co.il/Pic/202503/03/1_1/o/y2_1pa_010755_20250303143939.jpeg?w=3840&h=3840&c=9
