product_id,seller_id,title,current_price,was_price,location,image_url,product_url,tags,first_seen_date,last_seen_date,closing_date
7841185759292,7111135035452,שעון חכם גארמין Garmin Venue,₪590,₪690,כפר דניאל,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010889_20241104235135_large.jpg?v=1730757106,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/שעון-חכם-גארמין-garmin-venue,,2025-05-20,2025-05-25,
7841185824828,6659302326332,שעון חכם,₪330,,נס ציונה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010552_20241104235136_large.jpg?v=1730757120,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/שעון-חכם-381,,2025-05-20,2025-05-25,
7841391149116,6868876263484,שעון חכם,₪300,,חולון,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010664_20241105101706_large.jpg?v=1730794638,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/שעון-חכם-382,,2025-05-20,2025-05-25,
7843465166908,6867202506812,שעון חכם,₪200,₪400,נס ציונה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010443_20241107203333_large.jpg?v=1731004424,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/שעון-חכם-387,,2025-05-20,2025-05-25,
7845467258940,6846365990972,שעון סמסונג,₪550,₪600,ראשון לציון,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_1pa_010789_20241111001812_large.jpg?v=1731277120,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/שעון-חכם-סמסונג-49,,2025-05-20,2025-05-25,
7847576764476,7105659437116,אפל וואטש סדרה 8,₪800,,,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010684_20241113185449_large.jpg?v=1731516940,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/אפל-וואטש-סדרה-11,,2025-05-20,2025-05-25,
7849540419644,6696738455612,שעון כושר חכם Vo2 Smart+,₪250,₪300,פתח תקווה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010754_20241115132513_large.jpg?v=1743622356,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/שעון-כושר-חכם-vo2-smart,,2025-05-20,2025-05-25,
7851208015932,7141211734076,שעון סמסונג watch4 classic,₪300,₪400,בני יהודה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010317_20241118114651_large.jpg?v=1743578537,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/שעון-סמסונג-watch4-classic-1,,2025-05-20,2025-05-25,
7851792072764,6829389873212,Apple watche 8 45mm + cellular,"₪1,000","₪1,300",פתח תקווה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010988_20250508075315_large.jpg?v=1746680020,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/apple-watche-8-45mm-cellular,,2025-05-20,2025-05-25,
7852882853948,6647825170492,שעון חכם SAMSUNG SM-R815U,₪250,₪300,מבשרת ציון,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010262_20241119184818_large.jpg?v=1732034929,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/שעון-חכם-samsung-sm-r815u,,2025-05-20,2025-05-25,
